"portal","url","source","http_status","status_class","category","body_len","php_error","is_blank","final_url","notes"
"admin","https://admin.olasentra.com/admin/index.php","admin:index.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoice-action.php","admin:invoice-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoice-form.php","admin:invoice-form.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoice-import-action.php","admin:invoice-import-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoice-import-template.php","admin:invoice-import-template.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoice-import.php","admin:invoice-import.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoice-quick.php","admin:invoice-quick.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/invoices.php","admin:invoices.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/job-record-action.php","admin:job-record-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/job-record-form.php","admin:job-record-form.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/job-records.php","admin:job-records.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/login.php","admin:login.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/logout.php","admin:logout.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/manual-signin-action.php","admin:manual-signin-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/manual-signin.php","admin:manual-signin.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/mobile-api-qa.php","admin:mobile-api-qa.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/mobile-app-release-action.php","admin:mobile-app-release-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/mobile-app-releases.php","admin:mobile-app-releases.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/mobile-portal.php","admin:mobile-portal.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/notifications.php","admin:notifications.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/operations-reports.php","admin:operations-reports.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/ops-automation.php","admin:ops-automation.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/ops-checklist-action.php","admin:ops-checklist-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/ops-checklist.php","admin:ops-checklist.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/payroll-centre.php","admin:payroll-centre.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/payroll-intelligence.php","admin:payroll-intelligence.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/personal-invoice-form.php","admin:personal-invoice-form.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/personal-invoices.php","admin:personal-invoices.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/personal-work-log-form.php","admin:personal-work-log-form.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/preference-location-action.php","admin:preference-location-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/print-invoice-quick.php","admin:print-invoice-quick.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/print-invoice.php","admin:print-invoice.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/print-invoices-month.php","admin:print-invoices-month.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/print-job-record.php","admin:print-job-record.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/print-qr.php","admin:print-qr.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/print-roster.php","admin:print-roster.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/qr.php","admin:qr.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/recruitment-centre.php","admin:recruitment-centre.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/registration-bib-action.php","admin:registration-bib-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/roster-diagnostic.php","admin:roster-diagnostic.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/same-day-conflicts-action.php","admin:same-day-conflicts-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/same-day-conflicts.php","admin:same-day-conflicts.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/save-event.php","admin:save-event.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/save-venue.php","admin:save-venue.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/save-work-type.php","admin:save-work-type.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/scan-checkin-action.php","admin:scan-checkin-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/scan-checkin.php","admin:scan-checkin.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/send-shift-reminder-action.php","admin:send-shift-reminder-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-account.php","admin:settings-account.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-email.php","admin:settings-email.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-mobile-portal.php","admin:settings-mobile-portal.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-preference-locations.php","admin:settings-preference-locations.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-production.php","admin:settings-production.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-security.php","admin:settings-security.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-site.php","admin:settings-site.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings-theme.php","admin:settings-theme.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/settings.php","admin:settings.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/sheets-queue-ping.php","admin:sheets-queue-ping.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-availability.php","admin:staff-availability.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-delete.php","admin:staff-delete.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-directory.php","admin:staff-directory.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-documents.php","admin:staff-documents.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-download-export.php","admin:staff-download-export.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-download.php","admin:staff-download.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-edit.php","admin:staff-edit.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-go-live.php","admin:staff-go-live.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-google-signin-diagnostic.php","admin:staff-google-signin-diagnostic.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-inbox-thread.php","admin:staff-inbox-thread.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-inbox.php","admin:staff-inbox.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-message.php","admin:staff-message.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-preferences-export.php","admin:staff-preferences-export.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-preferences.php","admin:staff-preferences.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-regenerate-token.php","admin:staff-regenerate-token.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-search.php","admin:staff-search.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff-send-profile-link.php","admin:staff-send-profile-link.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/staff.php","admin:staff.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/system-cleanup.php","admin:system-cleanup.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/system-health.php","admin:system-health.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/toggle-event.php","admin:toggle-event.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/training-centre.php","admin:training-centre.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/trust-scores.php","admin:trust-scores.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/unified-inbox-action.php","admin:unified-inbox-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/unified-inbox.php","admin:unified-inbox.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/update-status.php","admin:update-status.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/user-action.php","admin:user-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/users.php","admin:users.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/venue-action.php","admin:venue-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/venue-form.php","admin:venue-form.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/venues.php","admin:venues.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/view-staff.php","admin:view-staff.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/visitor-locations.php","admin:visitor-locations.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-contact.php","admin:website-contact.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-events.php","admin:website-events.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-faq.php","admin:website-faq.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-global.php","admin:website-global.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-home.php","admin:website-home.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-how.php","admin:website-how.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website-roles.php","admin:website-roles.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/website.php","admin:website.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/work-hours-action.php","admin:work-hours-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/work-hours.php","admin:work-hours.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/work-type-action.php","admin:work-type-action.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/work-type-form.php","admin:work-type-form.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/work-types.php","admin:work-types.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/workforce-performance.php","admin:workforce-performance.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"admin","https://admin.olasentra.com/admin/workforce-risk.php","admin:workforce-risk.php","200","ok","auth_redirect","4154","False","False","https://admin.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"marketing","https://olasentra.com/","marketing-extra","200","ok","ok","35297","False","False","https://olasentra.com/",""
"marketing","https://www.olasentra.com/","marketing-extra","200","ok","ok","35297","False","False","https://www.olasentra.com/",""
"marketing","https://www.olasentra.com/home.php","marketing-extra","200","ok","ok","35313","False","False","https://www.olasentra.com/home.php",""
"apply","https://apply.olasentra.com/index.php","apply:index.php","200","ok","ok","127122","False","False","https://register.olasentra.com/index.php",""
"apply","https://apply.olasentra.com/login.php","apply:login.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/front.php","apply:front.php","200","ok","ok","127122","False","False","https://register.olasentra.com/index.php",""
"apply","https://apply.olasentra.com/staff-list.php","apply:staff-list.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/sso.php","apply:sso.php","200","ok","ok","1269","False","False","https://apply.olasentra.com/sso.php",""
"apply","https://apply.olasentra.com/update-details.php","apply:update-details.php","200","ok","auth_redirect","11657","False","False","https://register.olasentra.com/staff-app.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/import-main-staff.php","apply:import-main-staff.php","200","ok","ok","127122","False","False","https://register.olasentra.com/index.php",""
"apply","https://apply.olasentra.com/","apply:root","200","ok","ok","127122","False","False","https://register.olasentra.com/index.php",""
"apply","https://apply.olasentra.com/admin/index.php","apply:admin/index.php","200","ok","ok","127122","False","False","https://register.olasentra.com/index.php",""
"apply","https://apply.olasentra.com/admin/login.php","apply:admin/login.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/login.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/admin/dashboard.php","apply:admin/dashboard.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php?return=/admin/dashboard.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/admin/staff-list.php","apply:admin/staff-list.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php?return=/admin/admin/staff-list.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/admin/applicants.php","apply:admin/applicants.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php?return=/admin/applicants.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/admin/payroll.php","apply:admin/payroll.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php?return=/admin/payroll.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/admin/settings.php","apply:admin/settings.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php?return=/admin/settings.php","Redirects to login (expected without session)"
"apply","https://apply.olasentra.com/admin/view-staff.php","apply:admin/view-staff.php","200","ok","auth_redirect","11190","False","False","https://apply.olasentra.com/admin/admin/login.php?return=/admin/view-staff.php","Redirects to login (expected without session)"
"register","https://register.olasentra.com/api/admin-staff-search.php","api:admin-staff-search.php","401","ok","auth_required","0","False","False","","The remote server returned an error: (401) Unauthorized."
"register","https://register.olasentra.com/api/attendance-gps-ping.php","api:attendance-gps-ping.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/attendance-live.php","api:attendance-live.php","401","ok","auth_required","0","False","False","","The remote server returned an error: (401) Unauthorized."
"register","https://register.olasentra.com/api/events.php","api:events.php","200","error","blank_page","51","False","True","https://register.olasentra.com/api/events.php","200 but near-blank body"
"register","https://register.olasentra.com/api/health.php","api:health.php","200","ok","ok","62","False","False","https://register.olasentra.com/api/health.php",""
"register","https://register.olasentra.com/api/mobile-config-probe.php","api:mobile-config-probe.php","403","error","http_403","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/mobile-dashboard-probe.php","api:mobile-dashboard-probe.php","403","error","http_403","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/notifications-mark-read.php","api:notifications-mark-read.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/notifications.php","api:notifications.php","200","ok","ok","214","False","False","https://register.olasentra.com/api/notifications.php",""
"register","https://register.olasentra.com/api/probe-dash2.php","api:probe-dash2.php","403","ok","auth_required","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/probe-flush.php","api:probe-flush.php","200","ok","ok","104","False","False","https://register.olasentra.com/api/probe-flush.php",""
"register","https://register.olasentra.com/api/probe-ping.php","api:probe-ping.php","200","ok","ok","181","False","False","https://register.olasentra.com/api/probe-ping.php",""
"register","https://register.olasentra.com/api/probe-reg-save.php","api:probe-reg-save.php","403","ok","auth_required","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/probe-reg-submit.php","api:probe-reg-submit.php","403","ok","auth_required","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/probe-staff-full-verify.php","api:probe-staff-full-verify.php","403","ok","auth_required","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/psa-licence-verify.php","api:psa-licence-verify.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/push-subscribe.php","api:push-subscribe.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/push-vapid-public.php","api:push-vapid-public.php","200","ok","ok","113","False","False","https://register.olasentra.com/api/push-vapid-public.php",""
"register","https://register.olasentra.com/api/pwa-icon.php","api:pwa-icon.php","200","ok","ok","106628","False","False","https://register.olasentra.com/api/pwa-icon.php",""
"register","https://register.olasentra.com/api/pwa-install-event.php","api:pwa-install-event.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/registrant-lookup.php","api:registrant-lookup.php","403","ok","auth_required","0","False","False","","The remote server returned an error: (403) Forbidden."
"register","https://register.olasentra.com/api/registration-analytics-event.php","api:registration-analytics-event.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/registration-email-otp-send.php","api:registration-email-otp-send.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/registration-email-otp-verify.php","api:registration-email-otp-verify.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/registration-google-verify.php","api:registration-google-verify.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/registration-options.php","api:registration-options.php","200","ok","ok","132","False","False","https://register.olasentra.com/api/registration-options.php",""
"register","https://register.olasentra.com/api/roster-check.php","api:roster-check.php","200","ok","ok","310","False","False","https://register.olasentra.com/api/roster-check.php",""
"register","https://register.olasentra.com/api/signin-location-verify.php","api:signin-location-verify.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/staff-offline-sync.php","api:staff-offline-sync.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/staff-portal-otp-send.php","api:staff-portal-otp-send.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/staff-portal-otp-verify.php","api:staff-portal-otp-verify.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/staff-shift-gps.php","api:staff-shift-gps.php","405","ok","method_not_allowed","0","False","False","","The remote server returned an error: (405) Method Not Allowed."
"register","https://register.olasentra.com/api/mobile/v1/config","api:mobile-v1-config","200","ok","ok","3418","False","False","https://register.olasentra.com/api/mobile/v1/config",""
"admin","https://admin.olasentra.com/api/mobile/v1/config","api:mobile-v1-config-admin","200","ok","ok","3418","False","False","https://admin.olasentra.com/api/mobile/v1/config",""
"register","https://register.olasentra.com/sw.js","static:sw.js","200","ok","ok","4466","False","False","https://register.olasentra.com/sw.js",""
"marketing","https://olasentra.com/sw.js","static:sw.js","200","ok","ok","4466","False","False","https://olasentra.com/sw.js",""
